Gene	S1	S2	S2/S1_log2FC
NM_207207	15.103525	17.769515	0.221014848406
NM_207204	31.88646	74.287	1.19490705215
NM_207205	24.8711243968	10.642640692	-1.15192444093
NM_146860	0.0	0.03121736	0.0443484560262
NM_146861	0.0	0.0	0.0
NM_207208	0.0	0.0	0.0
NM_207209	200.196439199	111.285413561	-0.841434245777
NM_146864	0.0	0.0	0.0
NM_146865	0.0	0.0	0.0
NM_146866	0.0	0.0	0.0
NM_146867	0.0	0.0	0.0
NM_001100452	35.36394	19.8471	-0.802661815609
NM_001100451	37.8506	38.907825	0.0387347737957
NM_009348	0.2213132	0.2982001	0.0880795523195
NM_001100455	0.0	0.0	0.0
NM_001100454	0.3059886	0.3455712	0.0430764286151
NM_001100458	0.02277297	0.03121736	0.0118625175947
NM_001177586	0.0	0.0	0.0
NM_175538_1	0.0	0.0	0.0
NM_001177589	0.0	0.0	0.0
NM_001166000	0.0	0.0	0.0
NM_001166001	0.0	0.0	0.0
NM_009345	0.0	0.0	0.0
NM_001204959	0.0683189	0.234675245	0.208789256556
NM_009344	1.7320067	0.9624857	-0.477278880122
NM_001004191	621.6233	212.9639	-1.54099216122
NM_013680	0.0	0.03121736	0.0443484560262
NM_001004193	0.9635116	1.34779695	0.257871520724
NM_001004194	0.13663785	0.18839425	0.0642408668829
NM_007451	2.42224265	4.445252	0.670056760743
NM_144935	6.3029575	2.911935	-0.900598435815
NM_001145919	0.0	0.0	0.0
NM_007453	111.50085	92.96794	-0.259695374886
NM_146139	0.0	0.0	0.0
NM_146133	0.0	0.0	0.0
NM_146130	0.0	0.0	0.0
NM_146131	16.770105	15.330895	-0.121848347319
NM_146136	0.61197715	1.22619785	0.465750522131
NM_146137	0.10744835	0.0	-0.147239414865
NM_146134	0.0	0.0	0.0
NM_146135	0.0227729716061	0.0312173577418	0.01186251217
NM_001270537	13.993435	31.47958	1.11520203389
NM_144932	17.010035	18.566995	0.119621226254
NM_144933	4.807619	13.618295	1.3317563371
NM_144938	0.0	0.0	0.0
NM_146584	0.0	0.0	0.0
NM_134448	3.2292365	0.96030535	-1.10931884303
NM_001190404	0.0	0.0	0.0
NM_001190406	0.0	0.0	0.0
NM_001190401	237.42805	171.1908	-0.46954590955
NM_001190400	0.0	0.0	0.0
NM_001190403	0.0	0.0	0.0
NM_001190402	0.0	0.0	0.0
NR_002905	0.0	0.0	0.0
NM_001256885_1	0.0	0.0	0.0
NM_001256885_2	0.0	0.0	0.0
NR_002901	0.0	0.0	0.0
NR_002900	0.0	0.0	0.0
NR_002903	0.0	0.0	0.0
NR_002902	0.0	0.09365205	0.129153811636
NR_033332	0.02277297	0.0	-0.0324859384315
NM_019988	0.0	0.0	0.0
