Gene	S1	S2	S2/S1_log2FC
NM_001168290	0.94693905	1.40082	0.30231952205
NM_133758	0.0	0.0	0.0
NR_073564	0.0	0.0	0.0
NR_073563	0.0	0.0	0.0
NR_073569	0.0	0.0	0.0
NR_040479	0.03014909	0.0	-0.0428531489019
NR_040478	0.0	0.0	0.0
NR_040477	0.0	0.0	0.0
NR_040476	2.4329435	2.345476	-0.037234618788
NR_040475	0.0	0.0	0.0
NR_040474	0.03014909	0.0	-0.0428531489019
NR_040473	0.0	0.0	0.0
NR_040472	0.12765965	0.4723281	0.384767504143
NR_040471	0.02127661	0.015227145	-0.00857111979755
NR_040470	0.24291519	0.1443326	-0.119221425783
NM_001252473	0.0	0.0	0.0
NM_001252472	0.0	0.015227145	0.0218025493836
NM_001256311	0.07270231	0.01363937	-0.0817052981376
NM_001113209	0.13300052	0.056145255	-0.101340256538
NM_001014981	17.503945	19.56918	0.152651398381
NM_001256318	0.0	0.0	0.0
NM_001077661	0.9628749	1.1435465	0.127031485527
NM_001039188	0.0514257	0.042505885	-0.012291376469
NM_001039189	0.0	0.0	0.0
NM_001039180	0.0	0.0	0.0
NM_001039181	0.0	0.0	0.0
NM_001039186	0.0	0.0	0.0
NM_001039187	0.0	0.0	0.0
NM_001039184	56.27228	62.60098	0.151211957488
NM_001039185	0.0	0.0	0.0
NR_028529	0.0	0.0	0.0
NM_011548	0.0	0.0	0.0
NM_011549	0.03014909	0.0	-0.0428531489019
NM_011540	0.3387033	0.17478685	-0.188437226123
NM_011541	0.0	0.0	0.0
NM_011542	3.9826915	3.1705535	-0.256686387915
NM_011543	75.019315	95.01954	0.336961999182
NM_011544	0.0	0.0	0.0
NM_011545	82.710695	58.508525	-0.492315596286
NM_011546	81.85239	55.868315	-0.542918256647
NM_011547	0.0	0.0	0.0
NM_001164420	0.04255322	0.069784645	0.0371993695387
NM_019719	17.867715	20.0374	0.157036699814
NM_019718	12.38989	12.41924	0.0031588579239
NM_001164421	0.0	0.0	0.0
NM_019715	33.275265	30.54452	-0.119778422217
NM_019717	2.4205395	3.643532	0.440998686809
NM_019716	0.0	0.0	0.0
NM_019711	2.6883495	2.86031	0.0657413380524
